"country","iso2c","year","GC.DOD.TOTL.GD.ZS","FS.AST.CGOV.GD.ZS","GC.BAL.CASH.GD.ZS","GC.REV.XGRT.GD.ZS","GC.XPN.TOTL.GD.ZS","GC.TAX.TOTL.GD.ZS","Rep_GC.DOD.TOTL.GD.ZS","Rep_FS.AST.CGOV.GD.ZS","Rep_GC.BAL.CASH.GD.ZS","Rep_GC.REV.XGRT.GD.ZS","Rep_GC.XPN.TOTL.GD.ZS","Rep_GC.TAX.TOTL.GD.ZS"
"Denmark","DK",2012,47.2310862721297,0.768382331277564,-3.75320270905126,39.4332698192984,43.0939602384642,33.3956510117159,1,1,1,1,1,1
"Ecuador","EC",1990,NA,1.04280083365197,1.96954130630352,9.78205515464083,7.29386797101072,9.58510102401048,0,1,1,1,1,1
"Ecuador","EC",1991,NA,2.02107871431698,0.989396904283093,11.2308327170706,9.87630124096873,10.8480303433896,0,1,1,1,1,1
"Ecuador","EC",1992,NA,1.49005348393188,-0.270939908790568,17.1189787268489,16.6600396976731,16.7098041707163,0,1,1,1,1,1
"Ecuador","EC",1993,NA,17.5970446972555,1.08298015853562,23.091250111996,20.8883099846333,22.0399669337102,0,1,1,1,1,1
"Ecuador","EC",1994,NA,14.4045768724133,0.0748987138084458,25.2628955869193,21.5223657031916,22.2977876814438,0,1,1,1,1,1
"Ecuador","EC",1995,NA,-1.2805016497101,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",1996,NA,-1.25354104880683,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",1997,NA,-0.32065842513191,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",1998,NA,2.40796481068195,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",1999,NA,7.80527056930195,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2000,NA,4.40825148164972,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2001,NA,0.0886459979849866,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2002,NA,-0.997985547130726,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2003,NA,-2.34936978574723,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2004,NA,-4.01301815733372,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2005,NA,-3.13344095351432,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2006,NA,-3.80053913884616,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2007,NA,-1.98593245888759,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2008,NA,-3.56712436248874,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2009,NA,-5.7922372850689,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2010,NA,-3.57887344049238,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2011,NA,-2.99176888548186,NA,NA,NA,NA,0,1,0,0,0,0
"Ecuador","EC",2012,NA,-2.08056924079342,NA,NA,NA,NA,0,1,0,0,0,0
"Egypt","EG",1990,NA,49.6211858866513,-1.9503275131944,22.9660166207035,24.0290751372287,13.188374687889,0,1,1,1,1,1
"Egypt","EG",1991,NA,44.8096890812883,2.47293340899029,29.7246415976307,27.6211649792965,14.9041206546925,0,1,1,1,1,1
"Egypt","EG",1992,NA,37.6407267738569,-1.17469446441409,32.6513299784328,34.9439252336449,18.4802300503235,0,1,1,1,1,1
"Egypt","EG",1993,NA,31.3943270809853,4.23260309278351,34.8311855670103,31.4845360824742,18.764175257732,0,1,1,1,1,1
"Egypt","EG",1994,NA,29.6876735720743,3.004,36.9085714285714,31,19.0474285714286,0,1,1,1,1,1
"Egypt","EG",1995,NA,25.892326553609,3.44166666666667,34.7676470588235,28.125,17.6230392156863,0,1,1,1,1,1
"Egypt","EG",1996,NA,22.8715844269201,-1.40061028770706,28.6625980819529,26.9481255448997,17.4629468177855,0,1,1,1,1,1
"Egypt","EG",1997,NA,21.601593408577,-1.62805566002256,26.0060172997367,24.2320421210982,15.9646483640466,0,1,1,1,1,1
"Egypt","EG",1998,NA,23.4000920021396,NA,NA,NA,NA,0,1,0,0,0,0
"Egypt","EG",1999,NA,22.3091751807081,NA,NA,NA,NA,0,1,0,0,0,0
"Egypt","EG",2000,NA,25.4983648255524,NA,NA,NA,NA,0,1,0,0,0,0
"Egypt","EG",2001,NA,26.2204349038193,NA,NA,NA,NA,0,1,0,0,0,0
"Egypt","EG",2002,NA,33.5655843123428,-6.74531533145823,24.3496962906201,27.248350265321,13.4077591935496,0,1,1,1,1,1
"Egypt","EG",2003,NA,37.877820386499,-5.81628742932907,25.4311377428248,27.3324551094604,13.3499401293533,0,1,1,1,1,1
"Egypt","EG",2004,NA,38.3993762816024,-5.61055014509081,24.6404284688541,26.8903769422729,13.8359776715979,0,1,1,1,1,1
"Egypt","EG",2005,NA,33.2471044564424,-6.44885796266985,24.2916621143609,27.3888580404414,14.0686351497442,0,1,1,1,1,1
"Egypt","EG",2006,NA,30.9304314375256,-7.16849604875999,28.1389833844596,32.7636717542379,15.829512741749,0,1,1,1,1,1
"Egypt","EG",2007,85.7885338345865,26.3192841688373,-4.55796186895811,27.1170918367347,29.3352309344791,15.3498523093448,1,1,1,1,1,1
"Egypt","EG",2008,NA,25.5725346125628,-6.36079061976549,27.6239352317141,30.3182043551089,15.3205248464545,0,1,1,1,1,1
"Egypt","EG",2009,NA,29.9304833333333,-6.56296296296296,26.9200729226636,30.0771253118403,15.6613605833813,0,1,1,1,1,1
"Egypt","EG",2010,NA,27.6188967544837,-7.73391347588264,24.7838223106249,28.8602519476214,14.1300762473065,0,1,1,1,1,1
"Egypt","EG",2011,NA,36.6044844851308,-10.0824593392167,21.9307417402086,29.1899277952009,14.0086354022318,0,1,1,1,1,1
"Egypt","EG",2012,NA,42.1346568331792,-10.6348536085175,21.5437709558319,30.4950176316666,13.164326091674,0,1,1,1,1,1
"Equatorial Guinea","GQ",1990,NA,8.92743896926361,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1991,NA,28.7688091671304,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1992,NA,31.0467664679138,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1993,NA,29.9296463816174,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1994,NA,31.3622722624303,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1995,NA,23.6067958975691,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1996,NA,13.371508500967,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1997,NA,5.38540949535199,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1998,NA,3.55849709365557,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",1999,NA,2.46011129317562,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2000,NA,1.03595128368284,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2001,NA,-2.6173797900152,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2002,NA,-3.99498642449407,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2003,NA,-2.3761350587157,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2004,NA,-14.2316785538267,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2005,NA,-23.6956899510332,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2006,NA,-32.0318179131283,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2007,NA,-31.1657564726426,21.9886217367004,47.2178420283226,4.29075162370252,9.67025240213304,0,1,1,1,1,1
"Equatorial Guinea","GQ",2008,NA,-29.9551480657597,18.6933119018663,44.1392591997871,5.18148918315903,9.95999872199017,0,1,1,1,1,1
"Equatorial Guinea","GQ",2009,NA,-25.5782375136261,-10.3898904580881,53.5530913518178,7.60885033495022,20.4810208242332,0,1,1,1,1,1
"Equatorial Guinea","GQ",2010,NA,-8.6585216043985,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2011,NA,-13.7725969964861,NA,NA,NA,NA,0,1,0,0,0,0
"Equatorial Guinea","GQ",2012,NA,-11.1002151581299,NA,NA,NA,NA,0,1,0,0,0,0
"Estonia","EE",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Estonia","EE",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Estonia","EE",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Estonia","EE",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Estonia","EE",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Estonia","EE",1995,9.85869350270611,-5.68994971029007,1.5655590853181,34.7092385228827,32.7144132367516,19.201546108637,1,1,1,1,1,1
"Estonia","EE",1996,8.86124713999061,-3.61470745823308,0.145446298674359,36.4576241111104,35.4724312578256,22.121558747434,1,1,1,1,1,1
"Estonia","EE",1997,8.40597270092971,-4.27542838173594,2.35491999599329,32.645830370189,29.6737742919912,18.2600986633501,1,1,1,1,1,1
"Estonia","EE",1998,4.13208565902839,-2.70887863282428,-0.216225317731401,31.5589777961988,31.0233737981493,17.9228967495542,1,1,1,1,1,1
"Estonia","EE",1999,5.49574405854178,-1.79265803460804,-3.01241292971577,30.0719663027056,32.5813789287582,16.5990100208838,1,1,1,1,1,1
"Estonia","EE",2000,4.29459982432656,-2.43599250297551,0.199334255997206,29.3167210649313,29.4382663429781,15.7409238089373,1,1,1,1,1,1
"Estonia","EE",2001,4.09997917698842,-1.9997305585784,0.805635137754992,28.8104316107678,27.7635367526156,15.5009370355212,1,1,1,1,1,1
"Estonia","EE",2002,4.82759953863304,-2.498789838439,0.920156452371594,29.8367817721388,27.6472218105431,16.064075880689,1,1,1,1,1,1
"Estonia","EE",2003,5.24573805338628,-1.98074569536499,1.93481857195904,29.8603550731219,27.5863971792805,16.2292535830932,1,1,1,1,1,1
"Estonia","EE",2004,5.46134509189813,-2.1045463744244,2.07491964064947,29.193109700816,27.3767823291849,15.9276353745982,1,1,1,1,1,1
"Estonia","EE",2005,5.82318028946277,-2.80404435103296,1.94757272758759,28.8121760151046,26.5608778553077,15.9473613631055,1,1,1,1,1,1
"Estonia","EE",2006,5.48381966200496,-2.74700543509596,2.60024633912686,28.8312946859546,26.3346143461102,16.0305371746456,1,1,1,1,1,1
"Estonia","EE",2007,4.76199272216783,-2.03133980917743,2.80892304092703,29.3058967680761,26.1767983695686,16.2033359809373,1,1,1,1,1,1
"Estonia","EE",2008,5.57203275628474,-1.47208259803567,-2.23305269265455,30.1907270473132,30.2997450795014,14.7168286896699,1,1,1,1,1,1
"Estonia","EE",2009,8.84414319533575,-3.83881166640897,-1.4542193225856,35.8080289033163,35.6587875234206,16.8366910286126,1,1,1,1,1,1
"Estonia","EE",2010,8.90156266891857,-1.74906585512099,-0.0299166481387425,33.7011041282935,33.8744847027339,15.6919618725918,1,1,1,1,1,1
"Estonia","EE",2011,6.56373504383444,1.036347132397,0.972337456572483,32.3870671193268,31.1934390691896,15.5500839136369,1,1,1,1,1,1
"Estonia","EE",2012,10.3602030309491,-0.198449598338013,-0.0504628978630947,32.879129452642,30.8781905025424,16.2507541084737,1,1,1,1,1,1
"Faroe Islands","FO",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1995,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1996,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1997,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",1999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2000,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2002,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2003,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2004,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2005,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2006,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2007,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2008,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2009,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2010,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Faroe Islands","FO",2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Finland","FI",1990,NA,-3.52455439211799,NA,NA,NA,NA,0,1,0,0,0,0
"Finland","FI",1991,NA,-1.26023935467889,NA,NA,NA,NA,0,1,0,0,0,0
"Finland","FI",1992,NA,0.0161345604275291,NA,NA,NA,NA,0,1,0,0,0,0
"Finland","FI",1993,NA,0.381967122254917,NA,NA,NA,NA,0,1,0,0,0,0
"Finland","FI",1994,NA,1.1288313797772,NA,NA,NA,NA,0,1,0,0,0,0
"Finland","FI",1995,75.3896262023621,3.44582514499724,-7.26997848938674,39.5643086164211,48.565282681927,20.212873899103,1,1,1,1,1,1
"Finland","FI",1996,80.2537722908093,2.11287936540625,-4.28669410150892,40.0411522633745,45.0813247109543,21.4863805604546,1,1,1,1,1,1
"Finland","FI",1997,77.6607849157471,1.85051067817705,-0.781123011071177,39.2873268435406,40.6192996080839,22.2019541620763,1,1,1,1,1,1
"Finland","FI",1998,74.6498645976973,3.51931370967435,1.7976109385124,38.9892176571248,37.8395441178914,22.3380571846289,1,1,1,1,1,1
"Finland","FI",1999,63.995493330602,4.12848735059839,1.78691017388495,37.8954169063133,36.6332343231723,22.0133466747556,1,1,1,1,1,1
"Finland","FI",2000,55.2212298456638,2.47319482463801,6.58589031344258,39.9182451325031,33.988448639009,23.9121979142968,1,1,1,1,1,1
"Finland","FI",2001,49.2900018693271,5.63982912965514,5.35527600268629,37.858720410975,33.1770945117941,21.6087290652672,1,1,1,1,1,1
"Finland","FI",2002,46.8854736359406,4.43862997255359,4.37456588148818,38.2165905765094,34.4172527969033,22.2518190830068,1,1,1,1,1,1
"Finland","FI",2003,48.172119628684,2.58562107027163,3.04745693380573,37.5142674293556,34.9721908833601,21.8342800968536,1,1,1,1,1,1
"Finland","FI",2004,46.3398474226544,1.83685960738782,2.9575269597481,37.4111069745137,34.7608801277157,21.6656044725733,1,1,1,1,1,1
"Finland","FI",2005,42.2448247124164,2.32621800993996,3.28614793140577,37.6106383108153,34.894486790318,21.630055904664,1,1,1,1,1,1
"Finland","FI",2006,39.6908709606405,3.46090120152479,4.22966850892743,37.7924154471827,34.3830743740369,21.2242344189927,1,1,1,1,1,1
"Finland","FI",2007,36.0138061141363,3.47832611585131,5.27965956352099,37.4608755305921,32.7412854264031,20.8801397761866,1,1,1,1,1,1
"Finland","FI",2008,31.9677251162815,1.84398407937598,4.57124272756839,37.4532163893635,33.4931934686208,20.3277046734569,1,1,1,1,1,1
"Finland","FI",2009,41.2370393693828,4.03471267034563,-1.9328394898055,35.7638831347464,38.2419391368234,18.6842992006806,1,1,1,1,1,1
"Finland","FI",2010,46.9962586851951,5.36023516835917,-2.48904329235703,35.2415820416889,38.4409406734367,18.4110101549973,1,1,1,1,1,1
"Finland","FI",2011,45.9579720524816,4.67925371693867,-0.457156789540253,36.7701364866993,37.9526487156434,19.8294297223026,1,1,1,1,1,1
"Finland","FI",2012,51.0029185860179,5.75378386388639,-1.04637085633625,37.3764875495431,39.2281068373278,20.0011051444474,1,1,1,1,1,1
"France","FR",1990,NA,7.87858776798506,NA,NA,NA,NA,0,1,0,0,0,0
"France","FR",1991,NA,7.27150652990186,NA,NA,NA,NA,0,1,0,0,0,0
"France","FR",1992,NA,7.3781161379668,NA,NA,NA,NA,0,1,0,0,0,0
"France","FR",1993,NA,8.30873454715372,NA,NA,NA,NA,0,1,0,0,0,0
"France","FR",1994,NA,12.4339605324689,NA,NA,NA,NA,0,1,0,0,0,0
"France","FR",1995,57.0225157085864,14.3305936689624,-5.03384989146646,41.5258533495188,46.0647511320713,18.3217180544455,1,1,1,1,1,1
"France","FR",1996,59.8775964097065,17.5232513478896,-3.86337821200207,42.6786607887525,46.0308987648437,19.378926883514,1,1,1,1,1,1
"France","FR",1997,63.360182313526,18.6048607560426,-3.34844149479242,43.0510279371474,46.2517474662221,20.1123456324693,1,1,1,1,1,1
"France","FR",1998,63.9251797205721,NA,-2.76432612881005,42.2168186662114,44.6140497035567,22.0418229347589,1,0,1,1,1,1
"France","FR",1999,60.3690350308452,21.6278133364201,-1.97307264307511,42.7789049390019,44.5198305020953,22.7286123228982,1,1,1,1,1,1
"France","FR",2000,59.5949782636943,17.8166340470598,-1.56803022682914,41.8942801569781,43.2102406041057,22.4761546970551,1,1,1,1,1,1
"France","FR",2001,59.3659059877809,17.2442703069799,-1.67729597204248,41.9905362387991,43.454771339914,22.2489024872639,1,1,1,1,1,1
"France","FR",2002,63.4137238679537,16.9333213737542,-3.28704432592195,41.5135181924643,44.5411316479945,21.735803279141,1,1,1,1,1,1
"France","FR",2003,67.4214840500831,16.1996362610371,-4.0067471256927,41.1984453762524,44.9466788971552,21.4622477309065,1,1,1,1,1,1
"France","FR",2004,69.0745633519605,15.0067221585728,-3.3558184666464,41.1895297996212,44.4048259253197,21.5522340947883,1,1,1,1,1,1
"France","FR",2005,70.7045459932347,15.8498017469743,-2.70471755292673,42.0142913738207,44.6617847399911,21.7333962385538,1,1,1,1,1,1
"France","FR",2006,66.4558317824685,16.1468908689358,-2.11776662510043,41.8871107077394,43.9786533726657,21.8625810528111,1,1,1,1,1,1
"France","FR",2007,65.3767082804381,15.9722871812795,-2.27211449012422,41.0909840826039,43.3404184676744,21.224470233904,1,1,1,1,1,1
"France","FR",2008,70.9998747400857,15.0955733146279,-2.76548838840594,40.9980304131072,43.6313445399203,20.9863967733046,1,1,1,1,1,1
"France","FR",2009,82.6920032160626,16.7647318202986,-7.04949982387983,40.0469098517445,46.8541219597353,19.3024609892538,1,1,1,1,1,1
"France","FR",2010,86.4643196507748,17.9642438431989,-6.8035172713676,41.5744257763772,48.2549496342472,20.6758032725855,1,1,1,1,1,1
"France","FR",2011,90.6031416744849,16.7642248470828,-5.06812076430449,41.382878709299,46.369466280513,20.600801055124,1,1,1,1,1,1
"France","FR",2012,100.853969208903,19.831052112829,-4.55046940330235,42.3887609101417,46.9377956336957,21.3862449600896,1,1,1,1,1,1
"French Polynesia","PF",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1993,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1995,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1996,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1997,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1998,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",1999,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2000,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2001,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2002,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2003,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2004,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2005,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2006,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2007,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2008,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2009,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2010,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2011,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"French Polynesia","PF",2012,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Germany","DE",1990,NA,13.1168366572275,NA,NA,NA,NA,0,1,0,0,0,0
"Germany","DE",1991,NA,12.8706840489931,NA,NA,NA,NA,0,1,0,0,0,0
"Germany","DE",1992,NA,16.3328580207195,NA,NA,NA,NA,0,1,0,0,0,0
"Germany","DE",1993,NA,18.1506790267963,NA,NA,NA,NA,0,1,0,0,0,0
"Germany","DE",1994,NA,19.9521970866946,NA,NA,NA,NA,0,1,0,0,0,0
"Germany","DE",1995,35.2126908527655,23.1083964148812,-7.86381621234313,29.3647224007671,37.5731009557127,10.7852228064445,1,1,1,1,1,1
"Germany","DE",1996,37.0799237287695,24.8898261688421,-2.12654997376228,29.3213045082116,31.8234954876319,10.3059681718285,1,1,1,1,1,1
"Germany","DE",1997,37.853968900313,26.0076885330884,-1.49288270175349,29.3044603364467,31.2686738095844,10.1794212709643,1,1,1,1,1,1
"Germany","DE",1998,38.8357771988587,25.995345259858,-1.68564694206674,29.2028284331969,31.2526981764049,10.3872968614316,1,1,1,1,1,1
"Germany","DE",1999,39.0271654517148,28.646238014172,-1.26199795325466,29.721943341045,31.2463321062562,11.1111111111111,1,1,1,1,1,1
"Germany","DE",2000,38.2785900165602,26.2009462976106,1.32197776200615,29.3716583865626,30.7693399574166,11.2415424651053,1,1,1,1,1,1
"Germany","DE",2001,36.7455588682522,25.0493152824546,-1.48290388228647,28.5004203398551,30.3223524331476,10.5907267974697,1,1,1,1,1,1
"Germany","DE",2002,37.9558351614482,24.7125024928839,-1.97799010098446,28.4238627916674,30.7640009427634,10.5589499066302,1,1,1,1,1,1
"Germany","DE",2003,39.7456079023928,24.6205994452087,-2.14789923547056,28.6633138630162,31.3028574005999,10.7358877788052,1,1,1,1,1,1
"Germany","DE",2004,41.6684306617628,24.9933850183896,-2.30333659672426,27.5699203556214,30.2260559715644,10.2664514592649,1,1,1,1,1,1
"Germany","DE",2005,43.2972121402025,23.7765795406081,-2.25387541234736,27.7336780078509,30.2530224299554,10.4647013256043,1,1,1,1,1,1
"Germany","DE",2006,42.0994477449586,21.4220148941511,-1.24341059325579,27.5382813153711,29.0461049284579,10.6706551752991,1,1,1,1,1,1
"Germany","DE",2007,39.4344869348355,18.8006103318181,-0.318711132181458,27.1968160757895,27.7645202799877,11.1150507348284,1,1,1,1,1,1
"Germany","DE",2008,41.727586179936,17.4219513529996,-0.378417682426252,27.3355954996443,27.9184681902409,11.1730948155214,1,1,1,1,1,1
"Germany","DE",2009,46.0359593920201,19.0250991183151,-2.149259563798,28.4776892203235,30.7962843861177,11.4883622479301,1,1,1,1,1,1
"Germany","DE",2010,53.7390828423038,23.2695965406681,-3.07582426966641,27.631956898091,31.1006047620157,11.0553446522424,1,1,1,1,1,1
"Germany","DE",2011,53.3159571709088,19.5268422807603,-0.433848319810307,28.017487310585,28.6439924419251,11.387870030751,1,1,1,1,1,1
"Germany","DE",2012,55.182333903051,20.8083930324739,0.138186843157933,28.2184806720244,28.2624822720826,11.518237026801,1,1,1,1,1,1
"Greece","GR",1990,NA,53.9078550489226,NA,NA,NA,NA,0,1,0,0,0,0
"Greece","GR",1991,NA,48.2523554045336,NA,NA,NA,NA,0,1,0,0,0,0
"Greece","GR",1992,NA,51.6890246594121,NA,NA,NA,NA,0,1,0,0,0,0
"Greece","GR",1993,NA,66.5564546638377,NA,NA,NA,NA,0,1,0,0,0,0
"Greece","GR",1994,NA,58.5954974627324,NA,NA,NA,NA,0,1,0,0,0,0
"Greece","GR",1995,104.810132002955,53.0563625492711,-8.75951481152376,33.8208057211986,42.4828974273877,17.9836628946439,1,1,1,1,1,1
"Greece","GR",1996,106.501559949386,47.813016150865,-6.36343440002318,34.2425793738952,40.4997633513315,17.8462073428701,1,1,1,1,1,1
"Greece","GR",1997,103.094004441155,43.7877804899249,-5.64200809857622,35.5518787826011,40.8803936082205,18.7138067662298,1,1,1,1,1,1
"Greece","GR",1998,100.704920119661,39.1486344997194,-3.65269556361785,36.8714594869836,40.0229138819935,20.076697855006,1,1,1,1,1,1
"Greece","GR",1999,102.32904677465,39.8612578979411,-2.99363721706478,37.4003486864653,39.6951228598251,20.9770671593974,1,1,1,1,1,1
"Greece","GR",2000,119.148110518443,41.5584131078591,-3.58634606158101,39.9507521237265,42.5951796348037,22.3569836028561,1,1,1,1,1,1
"Greece","GR",2001,122.061755281702,40.3198957805602,-4.41550922118339,38.0335160243968,42.0503069341457,21.011665471389,1,1,1,1,1,1
"Greece","GR",2002,123.246484341299,36.8913072950688,-4.66371692322861,37.6955026683264,41.4348570935578,20.6675129718871,1,1,1,1,1,1
"Greece","GR",2003,118.939805455533,27.8135867526082,-5.55185332444798,36.4672875214901,40.5429773031455,19.09604583051,1,1,1,1,1,1
"Greece","GR",2004,121.811484200546,23.4150031345039,-6.99175703190977,35.4090139006181,40.9770326351075,18.8002880634983,1,1,1,1,1,1
"Greece","GR",2005,121.556793018433,26.1944334255572,-5.41744287055681,36.6025116367818,41.4123814353788,19.7144908688295,1,1,1,1,1,1
"Greece","GR",2006,123.038043253715,22.8052940123307,-5.67871423259316,36.4208950975756,41.1204098590191,19.6184197841446,1,1,1,1,1,1
"Greece","GR",2007,120.39247351083,18.8973976832982,-6.45017201317694,37.9107593061061,43.3073774540332,19.9251817842126,1,1,1,1,1,1
"Greece","GR",2008,116.811099729033,17.6553929019893,-9.49086312867623,37.7594012292644,46.2341385235609,19.6892968078779,1,1,1,1,1,1
"Greece","GR",2009,133.247284225155,21.024634525399,-15.1724079837932,35.9439163377992,50.724631577174,19.089335427977,1,1,1,1,1,1
"Greece","GR",2010,126.930913235165,29.6790592811989,-10.3815039122939,38.4465761902657,49.3320366031564,19.6481145837938,1,1,1,1,1,1
"Greece","GR",2011,108.699162601827,31.4596249374254,-9.8646463090608,41.2438869421233,52.7605029073126,21.4058107743848,1,1,1,1,1,1
"Greece","GR",2012,163.557462986302,14.7633416407489,-9.35562604271797,42.7061234578073,53.7872546394513,22.4099400630265,1,1,1,1,1,1
"Greenland","GL",1990,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Greenland","GL",1991,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
"Greenland","GL",1992,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
